StartTime_new,DE_Load,DK_Load,HU_Load,IT_Load,NL_Load,PO_Load,SE_Load,SP_Load,UK_Load,green_energy_SP,green_energy_UK,green_energy_DE,green_energy_DK,green_energy_HU,green_energy_SE,green_energy_IT,green_energy_PO,green_energy_NL
2022-09-03 03:00:00,164038,2839,15373,26496,39203,15117,11172,86344,537,25268,1562.11071,105484,2339,593,9619,4170,2428,6389
2022-09-03 04:00:00,170571,3068,15860,27881,40171,16394,11490,88544,537,26124,1562.212301,108393,2331,911,9934,5496,3063,6296
2022-09-03 05:00:00,181099,3326,16261,29876,39693,17900,12063,89876,537,25276,1562.313892,118759,2405,2189,10044,7878,4012,6112
2022-09-03 06:00:00,192835,3474,16224,31087,38314,18574,12648,93408,537,25064,1562.415483,135820,2703,3941,10287,9270,5234,5756
2022-09-03 07:00:00,201662,3608,15828,31115,35711,18656,12854,99552,537,37488,1562.517073,153529,3177,5282,10371,9823,6468,5061
2022-09-03 08:00:00,211755,3890,15548,31034,32394,18751,12902,103448,537,54904,1562.618664,191840,3272,6212,10449,10652,7309,4886
2022-09-03 09:00:00,215208,3873,15386,31193,29611,18609,12859,105572,537,66980,1562.720255,225904,3352,6588,10388,12068,7443,4914
2022-09-03 10:00:00,208962,3771,15453,29991,27537,18361,12628,107296,537,72868,1562.821845,222722,3680,6336,10239,12399,7154,5391
2022-09-03 11:00:00,201765,3635,15341,28331,26556,17918,12545,109128,537,78728,1562.923436,208872,3883,6221,10265,11088,6627,4115
2022-09-03 12:00:00,199196,3524,15574,28680,27358,17622,12461,107648,537,80976,1563.025027,187155,3892,5717,10248,10364,5818,3947
2022-09-03 13:00:00,195222,3468,16057,29706,30245,17702,12569,104524,537,84168,1563.126617,165838,3745,4858,10393,9920,5036,4260
2022-09-03 14:00:00,194109,3607,16842,30440,34606,17782,12741,103296,537,82848,1563.228208,143132,3658,3478,10337,8335,4192,3843
2022-09-03 15:00:00,196809,3565,17424,31563,40342,17630,12854,103348,537,79716,1563.329799,128620,3291,1962,10329,7048,3096,3229
2022-09-03 16:00:00,198241,3399,18043,32930,44795,18069,12843,103812,537,75276,1563.431389,121918,2935,857,10326,7593,3453,2640
2022-09-03 17:00:00,196063,3332,18988,33479,47952,18486,12977,104500,537,59884,1563.53298,115945,2932,668,10418,8196,4237,2973
2022-09-03 18:00:00,192423,3239,18906,31216,49322,17467,12496,107932,537,42408,1563.634571,118765,3175,747,10440,6838,4109,3978
2022-09-03 19:00:00,183317,3129,17761,28930,48256,16325,11957,109220,537,41416,1563.736161,111381,3234,865,10149,5697,3696,4734
2022-09-03 20:00:00,174815,3032,16692,27077,46638,15129,11577,101988,537,40488,1563.837752,104944,3158,877,9981,4632,3570,4876
2022-09-03 21:00:00,165383,2882,15781,25352,44865,14266,11337,95960,537,37788,1563.939343,99980,3088,868,9054,4532,3298,5102
2022-09-03 22:00:00,156657,2722,14946,24231,42960,13706,11416,90976,537,36736,1564.040933,95784,3011,814,8830,4261,3020,5245
2022-09-03 23:00:00,150610,2639,14296,23333,41472,13214,10965,86168,537,36728,1564.142524,94547,3077,744,8637,4420,2861,5126
2022-09-04 00:00:00,147350,2596,14014,22731,40362,13024,10920,83136,537,34568,1564.244115,93354,2913,665,8681,4303,2773,4531
2022-09-04 01:00:00,144714,2585,13806,22582,39649,13092,11083,80928,537,33276,1564.345705,88279,2823,584,8774,4040,2704,4193
2022-09-04 02:00:00,144619,2622,13930,22927,39176,12998,10965,79700,537,31660,1564.447296,80659,2777,548,8830,4456,2637,3852
2022-09-04 03:00:00,146098,2678,14082,23192,39106,12987,10930,79260,537,30272,1564.548887,73572,2715,532,9318,4766,2834,3383
2022-09-04 04:00:00,148785,2873,14453,23350,39163,13709,11223,80728,537,29176,1564.650477,72919,2746,861,9838,5453,3348,2941
2022-09-04 05:00:00,156752,3130,15044,25090,38167,14781,11723,80524,537,27884,1564.752068,80299,2983,1901,10153,7477,3803,2752
2022-09-04 06:00:00,169001,3313,15822,26784,36041,15551,12168,82056,537,32992,1564.853659,96967,3512,3010,10448,9285,4925,2617
2022-09-04 07:00:00,180726,3434,16139,27218,33545,15769,12277,86480,537,51864,1564.955249,130299,3628,4139,10561,10154,6192,2936
2022-09-04 08:00:00,190768,3498,16405,28238,30896,15797,12313,89628,537,70712,1565.05684,170316,3850,4994,10410,11816,6713,2940
2022-09-04 09:00:00,196712,3639,16666,28552,29146,16149,12028,92788,537,80648,1565.158431,195656,4031,5126,10222,12723,6832,3005
2022-09-04 10:00:00,195007,3758,16453,27630,29833,16122,11948,95064,537,88112,1565.260021,202497,4113,5021,9994,13286,6508,2806
2022-09-04 11:00:00,187985,3698,15899,26523,31394,15736,11995,98816,537,93108,1565.361612,198377,4028,4983,10080,12632,5855,2636
2022-09-04 12:00:00,183483,3492,15888,26967,32218,15557,12006,98344,537,95540,1565.463203,187019,3844,4648,10593,13526,4980,2440
2022-09-04 13:00:00,179895,3529,16073,27579,33942,15755,12264,95624,537,93860,1565.564793,166576,3547,3877,10857,12180,4198,2355
2022-09-04 14:00:00,178960,3762,16652,28387,36848,15928,12615,95208,537,90896,1565.666384,128441,3176,2923,10972,9675,3042,2317
2022-09-04 15:00:00,182883,3755,17263,29735,41860,16315,12828,96160,537,90140,1565.767975,104137,2922,1602,11011,9002,2240,1965
2022-09-04 16:00:00,187500,3549,18016,31056,45360,17259,13124,97932,537,85964,1565.869565,87849,2676,705,11210,8571,2859,1657
2022-09-04 17:00:00,190772,3473,19132,32359,48455,17813,13188,100332,537,68820,1565.971156,90924,2753,512,11140,8952,3733,1520
2022-09-04 18:00:00,194352,3361,19035,30780,50362,16927,12565,106168,537,54256,1566.072747,100161,2973,525,11065,7374,3620,1770
2022-09-04 19:00:00,188459,3160,17803,28921,49221,15862,12200,110372,537,55276,1566.174337,102182,3195,544,10930,6067,3634,2320
2022-09-04 20:00:00,182372,3005,16695,26937,47106,14920,11685,105000,537,49656,1566.275928,98814,3235,500,10709,5307,3545,2813
2022-09-04 21:00:00,172434,2896,15673,25066,44807,14155,11527,97948,537,43644,1566.377519,96917,3140,485,9954,5215,3362,3560
2022-09-04 22:00:00,166012,2821,14892,23766,43000,13823,11287,92088,537,36496,1566.479109,100571,3068,488,9758,4896,3182,4444
2022-09-04 23:00:00,161247,2769,14364,23192,41474,13542,11352,87672,537,30864,1566.5807,102526,3252,481,9766,4978,2871,5610
2022-09-05 00:00:00,159875,2755,14123,22942,40644,13621,11520,84900,537,28672,1566.682291,101623,3424,477,9757,5651,2620,6590
2022-09-05 01:00:00,160752,2796,14196,23202,40106,13926,11669,83684,537,28384,1566.783881,98847,3436,480,9815,5803,2377,6411
2022-09-05 02:00:00,164715,3004,14891,25063,40256,14763,12088,83868,537,27920,1566.885472,89623,3574,480,9971,5709,2208,6546
2022-09-05 03:00:00,182844,3456,16547,29362,41814,17393,13222,87780,537,28220,1566.987063,78235,3615,495,10475,5530,2260,5893
2022-09-05 04:00:00,212173,3908,18787,33496,45277,19563,14541,98768,537,28692,1567.088653,87367,3653,771,10927,8037,2976,5545
2022-09-05 05:00:00,228147,4159,19176,38281,47881,20719,14723,107768,537,32724,1567.190244,101246,3750,1941,11128,12287,3990,5002
2022-09-05 06:00:00,237142,4262,18835,40262,47078,20647,14454,112928,537,38476,1567.291835,118830,4068,3944,11095,13139,5267,4843
2022-09-05 07:00:00,242106,4387,18099,40123,44422,20280,14372,117476,537,54552,1567.393425,138848,4356,5627,10996,13637,6557,4594
2022-09-05 08:00:00,249126,4449,17782,40464,40691,20312,14480,120300,537,69816,1567.495016,166923,4598,6667,10738,14518,7037,3782
2022-09-05 09:00:00,255412,4427,18220,39215,38118,20214,14384,124104,537,82704,1567.596607,196875,4942,6515,10468,14716,7027,3255
2022-09-05 10:00:00,255922,4471,18627,39426,36684,20181,14699,127024,537,90040,1567.698197,215700,5486,6211,10624,15014,6878,3009
2022-09-05 11:00:00,252790,4344,18466,40576,37759,20034,14246,128576,537,94028,1567.799788,210706,5522,5960,10732,14638,6594,2739
2022-09-05 12:00:00,249698,4209,18931,41092,39403,20236,14056,126316,537,96536,1567.901379,196913,5251,5340,10784,13900,5947,2421
2022-09-05 13:00:00,245540,4157,19592,41528,43869,20317,13924,123004,537,97580,1568.002969,172687,4880,4261,10910,12929,5010,1985
2022-09-05 14:00:00,241079,4364,20101,40879,48503,20343,14224,122656,537,98976,1568.10456,152790,4387,3163,11136,11963,3418,1856
2022-09-05 15:00:00,240797,4200,20382,39967,53712,20450,14163,123088,537,98912,1568.206151,134303,4011,1723,11001,10336,2886,1753
2022-09-05 16:00:00,241155,4051,20876,40279,55352,21394,14315,122572,537,86468,1568.307741,123723,3536,743,11017,9896,3275,2376
2022-09-05 17:00:00,240778,3893,21729,40421,56176,21667,14124,121504,537,64168,1568.409332,122428,3425,498,10891,9482,3975,3293
2022-09-05 18:00:00,238925,3649,21205,37552,56039,20032,13625,125068,537,49464,1568.510923,121991,3603,496,10714,7834,3642,4688
2022-09-05 19:00:00,223889,3480,19718,34204,53541,18238,12711,124880,537,50176,1568.612513,112177,3784,502,10446,5639,3521,7856
2022-09-05 20:00:00,209099,3303,18704,31523,50666,16810,12242,114420,537,46640,1568.714104,111702,3718,524,10281,4423,3291,11289
2022-09-05 21:00:00,196108,3308,17919,29161,47673,15932,12149,105436,537,41452,1568.815695,116835,3610,532,9953,3777,3092,9286
2022-09-05 22:00:00,184235,3166,16862,27588,45284,15493,11918,100824,537,34348,1568.917285,118720,3572,554,9551,4024,2852,6004
2022-09-05 23:00:00,176879,3137,15951,26849,43763,15206,11740,95996,537,33432,1569.018876,122895,3427,562,9629,4412,2635,4802
2022-09-06 00:00:00,174594,3098,15600,26470,43201,15254,11458,92512,537,36572,1569.120467,126603,3114,571,9526,4354,2347,5795
2022-09-06 01:00:00,175292,3122,15496,26579,42741,15517,11745,90708,537,37200,1569.222057,122986,2971,574,9639,4234,2026,5072
2022-09-06 02:00:00,181715,3287,16144,27957,42496,16096,12211,90444,537,34972,1569.323648,110458,2803,541,10044,3978,1897,3065
2022-09-06 03:00:00,198509,3756,17629,31409,43798,18242,13257,92604,537,33792,1569.425239,100861,2631,533,10736,3939,1989,2803
2022-09-06 04:00:00,223368,4229,19596,35594,47977,20091,14164,101344,537,31384,1569.526829,105397,2386,814,11239,5861,3028,3508
2022-09-06 05:00:00,237109,4397,19835,40267,51473,21039,14090,109276,537,32108,1569.62842,123833,2761,2057,11323,9998,4092,4508
2022-09-06 06:00:00,244533,4412,19374,42203,49623,21217,14156,113376,537,37396,1569.730011,130520,4224,3698,11300,13138,5288,3639
2022-09-06 07:00:00,248739,4376,18724,42186,44980,20650,14094,118184,537,50596,1569.831601,139013,5250,5131,11139,13224,6311,4516
2022-09-06 08:00:00,254764,4421,18212,42215,41011,20739,14249,120824,537,67196,1569.933192,161915,5651,6268,10833,13908,7215,5468
2022-09-06 09:00:00,259705,4416,18193,40611,38394,20572,13990,123536,537,83280,1570.034783,189524,5595,6596,10749,13949,7043,6744
2022-09-06 10:00:00,257824,4415,18517,40855,36562,20579,13842,126648,537,89032,1570.136373,203654,5501,6547,10628,13785,6870,6191
2022-09-06 11:00:00,253907,4333,18828,41981,35616,20585,14076,128144,537,93936,1570.237964,204089,5322,6190,10555,13512,6367,5114
2022-09-06 12:00:00,251504,4183,19530,42680,36800,20993,13680,126248,537,95412,1570.339555,188308,4879,5352,10590,13202,5538,4355
2022-09-06 13:00:00,245154,4093,20242,43118,40236,21004,13925,124284,537,99340,1570.441145,157856,4759,4419,10664,12060,4245,3215
2022-09-06 14:00:00,237091,4246,20788,42255,44662,20884,14194,124456,537,99468,1570.542736,134468,4361,3467,10614,11008,2674,2184
2022-09-06 15:00:00,235084,4236,21024,41338,51431,20810,14166,124688,537,95728,1570.644327,118101,4016,1741,10729,9332,2115,2064
2022-09-06 16:00:00,237293,4028,21447,41638,54762,21658,13970,124016,537,85700,1570.745917,105374,3542,707,10706,9277,2523,1759
2022-09-06 17:00:00,234851,3927,22105,41480,56111,21902,13999,122380,537,59768,1570.847508,103079,3375,536,10773,9494,3353,1475
2022-09-06 18:00:00,229186,3728,21388,38517,56731,20213,13409,125564,537,45092,1570.949099,98695,3534,553,10540,7131,3231,1729
2022-09-06 19:00:00,214367,3469,19952,35165,54039,18396,12569,124096,537,45104,1571.050689,88439,3470,548,10242,4930,3430,3404
2022-09-06 20:00:00,199005,3279,18959,32440,51047,17061,12145,113620,537,40544,1571.15228,86826,3437,553,10010,4282,3526,2881
2022-09-06 21:00:00,185721,3103,18164,30034,48204,15991,11881,105336,537,37052,1571.253871,89126,3401,552,9744,3960,3548,3064
2022-09-06 22:00:00,178823,2998,17173,28595,45580,15529,11641,101104,537,35936,1571.355461,91532,3234,530,9124,4287,3564,3294
2022-09-06 23:00:00,175863,2930,16242,27700,44213,15226,11503,96140,537,32548,1571.457052,91958,3113,516,8997,4737,3310,4330
2022-09-07 00:00:00,171675,2887,15862,27291,43624,15186,11497,92792,537,29652,1571.558643,87364,3112,519,8884,5772,2990,3389
2022-09-07 01:00:00,170726,2936,15888,27266,43112,15407,11633,91028,537,28408,1571.660233,84491,3149,523,8969,5616,2626,2726
2022-09-07 02:00:00,177193,3206,16471,28648,43288,15943,12268,90944,537,26428,1571.761824,71298,3101,514,9739,4117,2303,2505
2022-09-07 03:00:00,193460,3632,17798,32311,44486,18070,13373,93928,537,26796,1571.863415,62247,3162,536,10445,4825,2342,2798
2022-09-07 04:00:00,218010,4048,19753,36214,48215,20038,14424,103236,537,28632,1571.965005,67569,3254,834,10840,6753,3197,3070
2022-09-07 05:00:00,231813,4277,19914,40907,51764,21000,14596,111560,537,33156,1572.066596,78444,3432,2096,10952,9794,4148,3886
2022-09-07 06:00:00,240893,4357,19475,43077,51275,20884,14539,115188,537,38076,1572.168187,88270,3513,3827,10823,12394,5291,3826
2022-09-07 07:00:00,247340,4445,18688,43059,47902,20386,14395,119668,537,51208,1572.269777,105156,3752,5462,10821,13088,6719,3926
2022-09-07 08:00:00,251397,4403,18283,43279,42824,20446,14197,123844,537,62948,1572.371368,131930,4152,6615,10988,12662,7691,4275
2022-09-07 09:00:00,256945,4361,18356,41594,39412,20536,14045,125900,537,69896,1572.472959,152424,4459,7023,10935,12988,7900,4022
2022-09-07 10:00:00,255995,4378,18629,41615,37642,20471,13930,128320,537,75320,1572.574549,165855,4733,6867,11033,12903,7525,3789
2022-09-07 11:00:00,251872,4265,18792,42728,38235,20293,13926,129496,537,79060,1572.67614,167662,4721,6453,11026,12982,6816,3908
2022-09-07 12:00:00,247632,4151,19678,42811,39140,20670,13858,127616,537,84296,1572.777731,152704,4425,5517,11060,12045,5977,3602
2022-09-07 13:00:00,242260,4118,20272,43538,42047,20916,13781,124864,537,86880,1572.879321,124834,4046,4481,11090,11361,4715,3176
2022-09-07 14:00:00,238095,4319,20936,43023,46000,20846,13970,124732,537,84132,1572.980912,100971,3743,3141,11288,11368,3509,2122
2022-09-07 15:00:00,237972,4252,21291,42008,50816,20779,13935,124512,537,79932,1573.082503,80054,3683,1543,11383,9937,2673,1368
2022-09-07 16:00:00,236941,4020,21716,42356,53026,21744,14236,123396,537,67832,1573.184093,70166,3671,622,11721,10012,3002,926
2022-09-07 17:00:00,236823,3899,22389,41852,54856,21948,13987,122324,537,54896,1573.285684,64778,3703,500,12113,9653,3706,731
2022-09-07 18:00:00,232030,3660,21762,39034,55323,20297,13197,126384,537,46392,1573.387275,59970,3639,545,11969,8097,3252,647
2022-09-07 19:00:00,216474,3378,20215,35818,52721,18526,12362,123776,537,43648,1573.488865,50955,3563,553,11703,6738,3243,874
2022-09-07 20:00:00,200564,3163,19263,33096,50055,17105,11841,113392,537,39952,1573.590456,44966,3357,576,11545,5603,3210,1603
2022-09-07 21:00:00,186437,3065,18468,30386,47606,16183,11477,104980,537,33012,1573.692047,45141,3503,581,10887,6067,3154,2128
2022-09-07 22:00:00,177376,2963,17406,28800,45042,15671,11373,100996,537,30144,1573.793637,49322,3320,585,10770,6387,3046,2337
2022-09-07 23:00:00,173457,2865,16562,27785,43345,15391,11233,96508,537,26764,1573.895228,57725,3360,613,10725,6904,2998,3035
2022-09-08 00:00:00,172007,2862,16033,27229,42150,15380,11288,93232,537,25000,1573.996819,67483,3601,581,10774,7215,3023,2833
2022-09-08 01:00:00,172075,2891,15922,27243,41617,15579,11462,91620,537,23060,1574.098409,72735,3835,566,10943,6746,3187,3192
2022-09-08 02:00:00,179323,3060,16553,28637,41803,16233,11837,91432,537,22356,1574.2,73501,3938,589,11257,6330,3488,3108
2022-09-08 03:00:00,197257,3525,17902,32206,43379,18330,13140,93448,537,22108,1574.301591,70448,4244,587,11791,5658,3978,3243
2022-09-08 04:00:00,224274,3958,19798,36168,47850,20203,14195,101960,537,22952,1574.403181,73398,4561,899,12205,7933,4584,3917
2022-09-08 05:00:00,241324,4210,20101,40355,53010,21057,14360,109628,537,26988,1574.504772,84151,5108,2153,12249,11652,5126,4129
2022-09-08 06:00:00,250953,4311,19562,42507,55478,21128,14199,113648,537,30416,1574.606363,94440,5809,3891,12253,13329,6458,3506
2022-09-08 07:00:00,255562,4520,19030,42962,54021,20559,14250,117396,537,41192,1574.707953,104546,5907,5613,12473,13844,8206,4339
2022-09-08 08:00:00,259370,4394,18582,42733,50305,20733,14057,119348,537,50272,1574.809544,116552,6168,6974,12369,14461,9514,6618
2022-09-08 09:00:00,264987,4335,18556,40436,46241,20968,14104,121108,537,56596,1574.911135,128964,6197,7536,12320,14176,9796,6490
2022-09-08 10:00:00,257941,4392,19048,40196,42321,20870,13969,122920,537,60880,1575.012725,135578,6305,7361,12409,14433,9322,6163
2022-09-08 11:00:00,254450,4345,19509,40886,40262,20807,13950,124108,537,64904,1575.114316,150009,6333,6391,12347,13487,9111,4788
2022-09-08 12:00:00,251815,4217,20456,41100,39929,21269,14090,122544,537,68468,1575.215907,155997,6240,4968,12246,12166,8743,4499
2022-09-08 13:00:00,247793,4197,21478,42438,42424,21266,14000,120972,537,71344,1575.317497,153432,5972,3499,12167,11946,7474,5301
2022-09-08 14:00:00,242144,4381,21859,41568,46771,21027,14051,120528,537,72772,1575.419088,140009,5584,2289,12124,10948,6073,3864
2022-09-08 15:00:00,241803,4201,21669,40112,50715,21141,14299,120820,537,72492,1575.520679,111766,5057,1443,12145,9780,5459,3723
2022-09-08 16:00:00,238008,3988,21778,40812,52371,21933,14152,120436,537,64340,1575.622269,90519,4989,794,12152,10545,5306,3171
2022-09-08 17:00:00,235871,3879,22355,40481,53697,22128,13747,120300,537,51260,1575.72386,87600,5018,791,12218,11071,5647,3191
2022-09-08 18:00:00,230429,3670,21550,37567,54592,20482,13098,123420,537,40148,1575.825451,83416,5097,642,12022,8972,5159,3225
2022-09-08 19:00:00,215298,3572,20056,34735,51555,18851,12647,121820,537,37972,1575.927041,76478,5130,579,11817,6980,4743,2854
2022-09-08 20:00:00,199766,3433,19105,32226,48909,17627,12249,112136,537,36392,1576.028632,73991,4899,565,11491,6160,4386,4110
2022-09-08 21:00:00,185057,3203,18302,30075,46749,16628,11866,104220,537,33168,1576.130223,67923,4554,555,11018,5757,4076,5793
2022-09-08 22:00:00,178332,3124,17294,28562,44146,16011,11836,100468,537,29796,1576.231813,69587,4262,524,10787,6102,3498,5847
2022-09-08 23:00:00,173968,3091,16481,27575,41965,15747,11440,96032,537,26500,1576.333404,80283,3928,522,10581,6103,3171,5748
2022-09-09 00:00:00,171117,3058,16059,27200,41089,15741,11272,93004,537,25844,1576.434995,83186,3399,505,10804,6204,2898,6287
2022-09-09 01:00:00,167879,3049,16076,27282,40752,16100,11392,91116,537,29180,1576.536585,82908,2949,501,10944,6232,2623,7173
2022-09-09 02:00:00,173280,3220,16464,28437,40990,16632,11946,91120,537,28556,1576.638176,78273,2700,523,11396,6233,2189,8526
2022-09-09 03:00:00,189740,3706,17747,31931,42223,18714,12958,93616,537,28240,1576.739767,69421,2499,484,12325,6347,1970,9025
2022-09-09 04:00:00,216074,4123,19736,35644,45211,20594,14190,102604,537,30376,1576.841357,69504,2366,568,12554,8381,2377,9691
2022-09-09 05:00:00,231742,4349,20241,39977,48226,21575,14610,111044,537,29100,1576.942948,86961,2353,1190,12771,11844,3024,10377
2022-09-09 06:00:00,240867,4415,20016,41511,48329,21792,14832,114692,537,33092,1577.044539,104764,2382,2272,12738,14002,3627,9927
2022-09-09 07:00:00,244421,4438,19270,41789,47522,21572,14762,119028,537,48120,1577.146129,112338,2290,3922,12890,14832,3919,10118
2022-09-09 08:00:00,248711,4413,18708,42231,48156,21897,14706,122840,537,65156,1577.24772,131444,2228,5173,12923,16486,4382,9391
2022-09-09 09:00:00,251097,4287,18590,40154,48531,21948,14369,125412,537,69712,1577.349311,148632,2150,5712,12740,16969,4528,8509
2022-09-09 10:00:00,248748,4217,18649,39828,46533,21787,14127,127392,537,68168,1577.450901,157620,1950,5950,12481,18019,4514,8733
2022-09-09 11:00:00,241076,4063,18424,40729,46383,21385,13939,128480,537,68816,1577.552492,159616,1926,5931,12321,18225,4092,8902
2022-09-09 12:00:00,236158,3922,18761,40882,45217,21396,13728,126040,537,68936,1577.654083,155193,1951,5142,12190,17498,3532,8494
2022-09-09 13:00:00,232819,3903,19568,41061,45408,21204,13698,123440,537,68144,1577.755673,139776,1739,4121,11983,16176,2810,8173
2022-09-09 14:00:00,230517,4057,20390,40053,46485,21102,13782,123248,537,68044,1577.857264,111734,1442,2553,11928,13912,2201,7491
2022-09-09 15:00:00,230435,3958,20658,39193,50045,20801,13696,123596,537,64488,1577.958855,90623,1302,1102,11723,11558,1861,7505
2022-09-09 16:00:00,226208,3737,20932,39717,51190,21477,13629,122784,537,58812,1578.060445,77929,1202,403,11720,11474,2193,6135
2022-09-09 17:00:00,223178,3593,21437,39460,51770,21436,13375,120204,537,44720,1578.162036,71252,1164,297,11449,11301,2786,6222
2022-09-09 18:00:00,217024,3388,20893,36559,51541,20039,12667,122812,537,34804,1578.263627,70464,1205,396,11081,9517,2764,4271
2022-09-09 19:00:00,202747,3192,19642,33699,48936,18552,12145,120320,537,35972,1578.365217,69977,1219,459,10761,7988,2241,4556
2022-09-09 20:00:00,188300,3007,18862,31315,46582,17249,12067,110964,537,31712,1578.466808,67942,1093,441,10197,7580,1933,4739
2022-09-09 21:00:00,175050,2889,18038,29333,44559,16282,11698,103500,537,27760,1578.568399,71053,1125,471,9594,7641,1842,6055
2022-09-09 22:00:00,167470,2809,16975,27600,42405,15731,11391,99680,537,23696,1578.669989,67258,1118,643,9279,7539,1647,5987
2022-09-09 23:00:00,161278,2745,16083,26623,41099,15382,11332,94808,537,23592,1578.77158,62904,1166,651,8999,7326,1435,5615
2022-09-10 00:00:00,157298,2706,15638,26022,40173,15317,11667,91172,537,21660,1578.873171,64693,1237,492,9032,6847,1229,5685
2022-09-10 01:00:00,155745,2677,15487,25758,39580,15303,11716,89008,537,18864,1578.974761,62427,1148,419,9053,6646,1063,5427
2022-09-10 02:00:00,156694,2701,15619,26141,39359,15235,11629,87396,537,16872,1579.076352,60184,1054,391,9136,6545,829,5353
2022-09-10 03:00:00,160485,2792,15778,27322,39482,15679,11651,86544,537,16088,1579.177943,57510,1042,447,9572,6447,747,6177
2022-09-10 04:00:00,166997,2983,16389,28667,40932,16833,11832,89232,537,16716,1579.279533,55313,994,646,9953,7394,795,6472
2022-09-10 05:00:00,177004,3244,17212,31226,42329,18092,12383,90936,537,18044,1579.381124,60446,1109,1088,10119,10185,1320,6231
2022-09-10 06:00:00,189577,3397,17798,32740,43320,19097,12821,94440,537,23604,1579.482715,71120,1182,1882,10277,13059,2047,5977
2022-09-10 07:00:00,199383,3532,17947,32648,43134,19568,13126,101220,537,42340,1579.584305,87907,1361,2993,10366,14660,2582,5717
2022-09-10 08:00:00,205448,3567,17410,32301,41816,19686,12856,106284,537,59220,1579.685896,104174,1548,4626,10344,16067,2508,6000
2022-09-10 09:00:00,207887,3569,16760,31905,39738,19797,12881,108888,537,64964,1579.787487,113654,1586,5760,10454,16985,2629,5904
2022-09-10 10:00:00,205306,3584,16395,30997,37776,19212,12801,110588,537,65004,1579.889077,126855,1692,6225,10360,18599,2524,5298
2022-09-10 11:00:00,200123,3537,15806,31131,35649,18665,12699,112476,537,65760,1579.990668,133230,1690,6210,10383,19007,2188,4398
2022-09-10 12:00:00,194923,3434,16205,31149,33780,18662,12737,110972,537,67656,1580.092259,122498,1552,5593,10361,18352,2088,3530
2022-09-10 13:00:00,191139,3463,16460,31718,34653,18190,12882,108736,537,66712,1580.193849,107589,1445,4809,10285,15607,1408,3397
2022-09-10 14:00:00,190066,3623,17319,32337,37189,18404,12982,108008,537,67104,1580.29544,89431,1265,3326,10331,13570,1141,3444
2022-09-10 15:00:00,194052,3604,17709,32838,41693,18406,12863,108356,537,65224,1580.397031,74973,1080,1889,10310,12418,976,3654
2022-09-10 16:00:00,194350,3391,18333,34237,45010,19073,12880,109148,537,56500,1580.498621,65317,1026,723,10492,12405,1121,3465
2022-09-10 17:00:00,192763,3313,19360,34311,47050,18921,12775,109100,537,38344,1580.600212,64788,1022,582,10469,12647,1062,3208
2022-09-10 18:00:00,187801,3178,18832,31831,47707,17852,12328,112464,537,29220,1580.701803,60196,933,635,10388,10759,631,3381
2022-09-10 19:00:00,176167,3008,17697,29662,46116,16609,12066,112344,537,31180,1580.803393,56533,837,720,10198,8541,283,3312
2022-09-10 20:00:00,167089,2840,16730,27925,44350,15515,11707,104324,537,28820,1580.904984,55577,743,688,10011,7846,273,2843
2022-09-10 21:00:00,157822,2731,15731,26015,42541,14401,11509,98020,537,25536,1581.006575,53700,650,709,9855,7204,279,2095
2022-09-10 22:00:00,148856,2652,14772,24690,41210,13761,11309,93452,537,24524,1581.108165,51248,628,646,9629,6863,358,1485
2022-09-10 23:00:00,143011,2606,14205,23629,40005,13402,11037,88836,537,22908,1581.209756,49469,600,572,9549,6782,496,965
2022-09-11 00:00:00,139333,2565,13885,23098,39157,13276,10887,84904,537,20184,1581.311347,48596,614,671,9558,6704,649,798
2022-09-11 01:00:00,139317,2552,13702,23026,38660,13157,10939,82320,537,19724,1581.412937,46811,659,632,9561,6747,816,600
2022-09-11 02:00:00,138716,2584,13891,23314,38349,13174,11038,81188,537,20260,1581.514528,44175,689,667,9544,6784,968,466
2022-09-11 03:00:00,141391,2658,14012,23659,38471,13191,10961,81012,537,18960,1581.616119,43817,747,720,9676,6898,1113,338
2022-09-11 04:00:00,144689,2818,14390,23962,38904,13796,11207,82252,537,19912,1581.717709,42382,833,911,9850,7564,1368,335
2022-09-11 05:00:00,152807,3093,14937,25666,38553,14891,11620,82084,537,18940,1581.8193,45432,1035,1981,10057,10485,1815,436
2022-09-11 06:00:00,165113,3301,15258,27092,36772,15980,12171,83992,537,22152,1581.920891,53678,1281,3480,10022,13933,2526,723
2022-09-11 07:00:00,176271,3384,15307,27870,34569,16451,12453,89844,537,36860,1582.022481,66914,1567,4952,10087,16869,3565,1112
2022-09-11 08:00:00,184921,3467,15458,27795,32983,16761,12679,95172,537,55168,1582.124072,83557,1677,6102,10064,17568,4460,1410
2022-09-11 09:00:00,191294,3476,15565,27604,31563,16709,12480,98076,537,67136,1582.225663,95892,1665,6480,9866,17691,5179,1610
2022-09-11 10:00:00,188752,3552,15662,26571,30356,16496,12551,101428,537,71808,1582.327253,113099,1596,6076,9820,17564,5681,1600
2022-09-11 11:00:00,181746,3590,15791,26360,29402,16185,12470,105608,537,77552,1582.428844,132856,1511,5164,9846,17396,5801,1352
2022-09-11 12:00:00,177609,3509,15941,26708,28918,15852,12211,105764,537,83208,1582.530435,135975,1426,4455,9749,16552,5778,1188
2022-09-11 13:00:00,175040,3518,15961,27550,30358,15773,12318,103460,537,84952,1582.632025,124790,1262,3964,9762,14765,5344,1162
